source_type,source_id,relation,target_type,target_id,detail,evidence_file,evidence_page
tender,695670,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_695670.pdf,1
company,co0042,was awarded,tender,699109,17472802.004,Contract_Awards_PDFs/Tender_699109.pdf,1
organization,og0012,awarded contract to,company,co0042,17472802.004,Contract_Awards_PDFs/Tender_699109.pdf,1
person,pp0004,approved award,tender,699109,PD (Uttara Appartment),Contract_Awards_PDFs/Tender_699109.pdf,1
organization,og0012,part of,organization,og0002,,Contract_Awards_PDFs/Tender_699109.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_699109.pdf,1
tender,699109,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_699109.pdf,1
company,co0237,was awarded,tender,699111,22498801.427,Contract_Awards_PDFs/Tender_699111.pdf,1
organization,og0012,awarded contract to,company,co0237,22498801.427,Contract_Awards_PDFs/Tender_699111.pdf,1
person,pp0004,approved award,tender,699111,PD (Uttara Appartment),Contract_Awards_PDFs/Tender_699111.pdf,1
organization,og0012,part of,organization,og0002,,Contract_Awards_PDFs/Tender_699111.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_699111.pdf,1
tender,699111,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_699111.pdf,1
company,co0238,was awarded,tender,699961,2142865.125,Contract_Awards_PDFs/Tender_699961.pdf,1
organization,og0017,awarded contract to,company,co0238,2142865.125,Contract_Awards_PDFs/Tender_699961.pdf,1
person,pp0011,approved award,tender,699961,Assistant Programmer,Contract_Awards_PDFs/Tender_699961.pdf,1
organization,og0017,part of,organization,og0016,,Contract_Awards_PDFs/Tender_699961.pdf,1
organization,og0016,part of,organization,og0001,,Contract_Awards_PDFs/Tender_699961.pdf,1
tender,699961,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_699961.pdf,1
company,co0239,was awarded,tender,703479,7829999.100,Contract_Awards_PDFs/Tender_703479.pdf,1
organization,og0030,awarded contract to,company,co0239,7829999.100,Contract_Awards_PDFs/Tender_703479.pdf,1
person,pp0097,approved award,tender,703479,Chaiman,Contract_Awards_PDFs/Tender_703479.pdf,1
organization,og0030,part of,organization,og0004,,Contract_Awards_PDFs/Tender_703479.pdf,1
organization,og0004,part of,organization,og0001,,Contract_Awards_PDFs/Tender_703479.pdf,1
tender,703479,belongs to project,project,pr0066,,Contract_Awards_PDFs/Tender_703479.pdf,1
company,co0088,was awarded,tender,706666,1517292.000,Contract_Awards_PDFs/Tender_706666.pdf,1
organization,og0011,awarded contract to,company,co0088,1517292.000,Contract_Awards_PDFs/Tender_706666.pdf,1
person,pp0007,approved award,tender,706666,Sup. Eng. (Elec.),Contract_Awards_PDFs/Tender_706666.pdf,1
organization,og0011,part of,organization,og0002,,Contract_Awards_PDFs/Tender_706666.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_706666.pdf,1
tender,706666,belongs to project,project,pr0055,,Contract_Awards_PDFs/Tender_706666.pdf,1
company,co0128,was awarded,tender,710843,2401706.133,Contract_Awards_PDFs/Tender_710843.pdf,1
organization,og0014,awarded contract to,company,co0128,2401706.133,Contract_Awards_PDFs/Tender_710843.pdf,1
person,pp0009,approved award,tender,710843,Superintending Engineer,Contract_Awards_PDFs/Tender_710843.pdf,1
organization,og0014,part of,organization,og0002,,Contract_Awards_PDFs/Tender_710843.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_710843.pdf,1
tender,710843,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_710843.pdf,1
company,co0240,was awarded,tender,713622,10179659.646,Contract_Awards_PDFs/Tender_713622.pdf,1
organization,og0007,awarded contract to,company,co0240,10179659.646,Contract_Awards_PDFs/Tender_713622.pdf,1
person,pp0004,approved award,tender,713622,Superintending Engineer,Contract_Awards_PDFs/Tender_713622.pdf,1
organization,og0007,part of,organization,og0002,,Contract_Awards_PDFs/Tender_713622.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_713622.pdf,1
tender,713622,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_713622.pdf,1
company,co0241,was awarded,tender,727612,2273120.991,Contract_Awards_PDFs/Tender_727612.pdf,1
organization,og0014,awarded contract to,company,co0241,2273120.991,Contract_Awards_PDFs/Tender_727612.pdf,1
person,pp0009,approved award,tender,727612,Superintending Engineer,Contract_Awards_PDFs/Tender_727612.pdf,1
organization,og0014,part of,organization,og0002,,Contract_Awards_PDFs/Tender_727612.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_727612.pdf,1
tender,727612,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_727612.pdf,1
company,co0242,was awarded,tender,728690,1582766.150,Contract_Awards_PDFs/Tender_728690.pdf,1
organization,og0018,awarded contract to,company,co0242,1582766.150,Contract_Awards_PDFs/Tender_728690.pdf,1
person,pp0012,approved award,tender,728690,Executive Engineer (M),Contract_Awards_PDFs/Tender_728690.pdf,1
organization,og0018,part of,organization,og0016,,Contract_Awards_PDFs/Tender_728690.pdf,1
organization,og0016,part of,organization,og0001,,Contract_Awards_PDFs/Tender_728690.pdf,1
tender,728690,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_728690.pdf,1
company,co0242,was awarded,tender,728691,1434449.004,Contract_Awards_PDFs/Tender_728691.pdf,1
organization,og0018,awarded contract to,company,co0242,1434449.004,Contract_Awards_PDFs/Tender_728691.pdf,1
person,pp0012,approved award,tender,728691,Executive Engineer (M),Contract_Awards_PDFs/Tender_728691.pdf,1
organization,og0018,part of,organization,og0016,,Contract_Awards_PDFs/Tender_728691.pdf,1
organization,og0016,part of,organization,og0001,,Contract_Awards_PDFs/Tender_728691.pdf,1
tender,728691,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_728691.pdf,1
company,co0242,was awarded,tender,728692,1421549.007,Contract_Awards_PDFs/Tender_728692.pdf,1
organization,og0018,awarded contract to,company,co0242,1421549.007,Contract_Awards_PDFs/Tender_728692.pdf,1
person,pp0012,approved award,tender,728692,Executive Engineer (M),Contract_Awards_PDFs/Tender_728692.pdf,1
organization,og0018,part of,organization,og0016,,Contract_Awards_PDFs/Tender_728692.pdf,1
organization,og0016,part of,organization,og0001,,Contract_Awards_PDFs/Tender_728692.pdf,1
tender,728692,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_728692.pdf,1
company,co0221,was awarded,tender,728810,1251155.511,Contract_Awards_PDFs/Tender_728810.pdf,1
organization,og0071,awarded contract to,company,co0221,1251155.511,Contract_Awards_PDFs/Tender_728810.pdf,1
person,pp0006,approved award,tender,728810,Executive Engineer,Contract_Awards_PDFs/Tender_728810.pdf,1
organization,og0071,part of,organization,og0009,,Contract_Awards_PDFs/Tender_728810.pdf,1
organization,og0009,part of,organization,og0001,,Contract_Awards_PDFs/Tender_728810.pdf,1
tender,728810,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_728810.pdf,1
company,co0007,was awarded,tender,730799,3743397.001,Contract_Awards_PDFs/Tender_730799.pdf,1
organization,og0071,awarded contract to,company,co0007,3743397.001,Contract_Awards_PDFs/Tender_730799.pdf,1
person,pp0006,approved award,tender,730799,Executive Engineer,Contract_Awards_PDFs/Tender_730799.pdf,1
organization,og0071,part of,organization,og0009,,Contract_Awards_PDFs/Tender_730799.pdf,1
organization,og0009,part of,organization,og0001,,Contract_Awards_PDFs/Tender_730799.pdf,1
tender,730799,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_730799.pdf,1
company,co0243,was awarded,tender,732686,78671412.468,Contract_Awards_PDFs/Tender_732686.pdf,1
organization,og0012,awarded contract to,company,co0243,78671412.468,Contract_Awards_PDFs/Tender_732686.pdf,1
person,pp0004,approved award,tender,732686,PD (Uttara Appartment),Contract_Awards_PDFs/Tender_732686.pdf,1
organization,og0012,part of,organization,og0002,,Contract_Awards_PDFs/Tender_732686.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_732686.pdf,1
tender,732686,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_732686.pdf,1
company,co0244,was awarded,tender,733637,3501581.850,Contract_Awards_PDFs/Tender_733637.pdf,1
organization,og0020,awarded contract to,company,co0244,3501581.850,Contract_Awards_PDFs/Tender_733637.pdf,1
person,pp0106,approved award,tender,733637,Member (Engineer),Contract_Awards_PDFs/Tender_733637.pdf,1
organization,og0020,part of,organization,og0020,,Contract_Awards_PDFs/Tender_733637.pdf,1
organization,og0020,part of,organization,og0001,,Contract_Awards_PDFs/Tender_733637.pdf,1
tender,733637,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_733637.pdf,1
company,co0204,was awarded,tender,735107,115180656.255,Contract_Awards_PDFs/Tender_735107.pdf,1
organization,og0068,awarded contract to,company,co0204,115180656.255,Contract_Awards_PDFs/Tender_735107.pdf,1
person,pp0006,approved award,tender,735107,Executive Engineer,Contract_Awards_PDFs/Tender_735107.pdf,1
organization,og0068,part of,organization,og0009,,Contract_Awards_PDFs/Tender_735107.pdf,1
organization,og0009,part of,organization,og0001,,Contract_Awards_PDFs/Tender_735107.pdf,1
tender,735107,belongs to project,project,pr0074,,Contract_Awards_PDFs/Tender_735107.pdf,1
company,co0220,was awarded,tender,736874,6304878.000,Contract_Awards_PDFs/Tender_736874.pdf,1
organization,og0068,awarded contract to,company,co0220,6304878.000,Contract_Awards_PDFs/Tender_736874.pdf,1
person,pp0006,approved award,tender,736874,Executive Engineer,Contract_Awards_PDFs/Tender_736874.pdf,1
organization,og0068,part of,organization,og0009,,Contract_Awards_PDFs/Tender_736874.pdf,1
organization,og0009,part of,organization,og0001,,Contract_Awards_PDFs/Tender_736874.pdf,1
tender,736874,belongs to project,project,pr0074,,Contract_Awards_PDFs/Tender_736874.pdf,1
company,co0042,was awarded,tender,737121,14050000.783,Contract_Awards_PDFs/Tender_737121.pdf,1
organization,og0006,awarded contract to,company,co0042,14050000.783,Contract_Awards_PDFs/Tender_737121.pdf,1
person,pp0003,approved award,tender,737121,PD (9apt),Contract_Awards_PDFs/Tender_737121.pdf,1
organization,og0006,part of,organization,og0002,,Contract_Awards_PDFs/Tender_737121.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_737121.pdf,1
tender,737121,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_737121.pdf,1
company,co0245,was awarded,tender,745109,9969999.758,Contract_Awards_PDFs/Tender_745109.pdf,1
organization,og0070,awarded contract to,company,co0245,9969999.758,Contract_Awards_PDFs/Tender_745109.pdf,1
person,pp0111,approved award,tender,745109,Deputy Chief Town Planner,Contract_Awards_PDFs/Tender_745109.pdf,1
organization,og0070,part of,organization,og0009,,Contract_Awards_PDFs/Tender_745109.pdf,1
organization,og0009,part of,organization,og0001,,Contract_Awards_PDFs/Tender_745109.pdf,1
tender,745109,belongs to project,project,pr0078,,Contract_Awards_PDFs/Tender_745109.pdf,1
company,co0043,was awarded,tender,747343,795600.009,Contract_Awards_PDFs/Tender_747343.pdf,1
organization,og0008,awarded contract to,company,co0043,795600.009,Contract_Awards_PDFs/Tender_747343.pdf,1
person,pp0005,approved award,tender,747343,Sup. Eng. (Mechanical),Contract_Awards_PDFs/Tender_747343.pdf,1
organization,og0008,part of,organization,og0002,,Contract_Awards_PDFs/Tender_747343.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_747343.pdf,1
tender,747343,belongs to project,project,pr0004,,Contract_Awards_PDFs/Tender_747343.pdf,1
company,co0197,was awarded,tender,747837,25461859.446,Contract_Awards_PDFs/Tender_747837.pdf,1
organization,og0012,awarded contract to,company,co0197,25461859.446,Contract_Awards_PDFs/Tender_747837.pdf,1
person,pp0004,approved award,tender,747837,PD (Uttara Appartment),Contract_Awards_PDFs/Tender_747837.pdf,1
organization,og0012,part of,organization,og0002,,Contract_Awards_PDFs/Tender_747837.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_747837.pdf,1
tender,747837,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_747837.pdf,1
company,co0246,was awarded,tender,752801,452992528.197,Contract_Awards_PDFs/Tender_752801.pdf,1
organization,og0072,awarded contract to,company,co0246,452992528.197,Contract_Awards_PDFs/Tender_752801.pdf,1
person,pp0009,approved award,tender,752801,Superintending Engineer,Contract_Awards_PDFs/Tender_752801.pdf,1
organization,og0072,part of,organization,og0002,,Contract_Awards_PDFs/Tender_752801.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_752801.pdf,1
tender,752801,belongs to project,project,pr0079,,Contract_Awards_PDFs/Tender_752801.pdf,1
company,co0014,was awarded,tender,755274,751429.800,Contract_Awards_PDFs/Tender_755274.pdf,1
organization,og0011,awarded contract to,company,co0014,751429.800,Contract_Awards_PDFs/Tender_755274.pdf,1
person,pp0005,approved award,tender,755274,Sup. Eng. (Elec.),Contract_Awards_PDFs/Tender_755274.pdf,1
organization,og0011,part of,organization,og0002,,Contract_Awards_PDFs/Tender_755274.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_755274.pdf,1
tender,755274,belongs to project,project,pr0018,,Contract_Awards_PDFs/Tender_755274.pdf,1
company,co0109,was awarded,tender,755479,648090.009,Contract_Awards_PDFs/Tender_755479.pdf,1
organization,og0008,awarded contract to,company,co0109,648090.009,Contract_Awards_PDFs/Tender_755479.pdf,1
person,pp0005,approved award,tender,755479,Sup. Eng. (Mechanical),Contract_Awards_PDFs/Tender_755479.pdf,1
organization,og0008,part of,organization,og0002,,Contract_Awards_PDFs/Tender_755479.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_755479.pdf,1
tender,755479,belongs to project,project,pr0004,,Contract_Awards_PDFs/Tender_755479.pdf,1
company,co0005,was awarded,tender,756104,833300.005,Contract_Awards_PDFs/Tender_756104.pdf,1
organization,og0008,awarded contract to,company,co0005,833300.005,Contract_Awards_PDFs/Tender_756104.pdf,1
person,pp0005,approved award,tender,756104,Sup. Eng. (Mechanical),Contract_Awards_PDFs/Tender_756104.pdf,1
organization,og0008,part of,organization,og0002,,Contract_Awards_PDFs/Tender_756104.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_756104.pdf,1
tender,756104,belongs to project,project,pr0004,,Contract_Awards_PDFs/Tender_756104.pdf,1
company,co0145,was awarded,tender,770669,32168480.560,Contract_Awards_PDFs/Tender_770669.pdf,1
organization,og0012,awarded contract to,company,co0145,32168480.560,Contract_Awards_PDFs/Tender_770669.pdf,1
person,pp0004,approved award,tender,770669,PD (Uttara Appartment),Contract_Awards_PDFs/Tender_770669.pdf,1
organization,og0012,part of,organization,og0002,,Contract_Awards_PDFs/Tender_770669.pdf,1
organization,og0002,part of,organization,og0001,,Contract_Awards_PDFs/Tender_770669.pdf,1
tender,770669,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_770669.pdf,1
company,co0168,was awarded,tender,773275,778000.000,Contract_Awards_PDFs/Tender_773275.pdf,1
organization,og0031,awarded contract to,company,co0168,778000.000,Contract_Awards_PDFs/Tender_773275.pdf,1
person,pp0024,approved award,tender,773275,Project Director,Contract_Awards_PDFs/Tender_773275.pdf,1
organization,og0031,part of,organization,og0009,,Contract_Awards_PDFs/Tender_773275.pdf,1
organization,og0009,part of,organization,og0001,,Contract_Awards_PDFs/Tender_773275.pdf,1
tender,773275,belongs to project,project,pr0003,,Contract_Awards_PDFs/Tender_773275.pdf,1
company,co0204,was awarded,tender,775105,8812446857.066,Contract_Awards_PDFs/Tender_775105.pdf,1
organization,og0060,awarded contract to,company,co0204,8812446857.066,Contract_Awards_PDFs/Tender_775105.pdf,1
person,pp0096,approved award,tender,775105,Executive Engineer,Contract_Awards_PDFs/Tender_775105.pdf,1
organization,og0060,part of,organization,og0009,,Contract_Awards_PDFs/Tender_775105.pdf,1
organization,og0009,part of,organization,og0001,,Contract_Awards_PDFs/Tender_775105.pdf,1
tender,775105,belongs to project,project,pr0080,,Contract_Awards_PDFs/Tender_775105.pdf,1
company,co0247,was awarded,tender,775307,53908596.900,Contract_Awards_PDFs/Tender_775307.pdf,1
organization,og0012,awarded contract to,company,co0247,53908596.900,Contract_Awards_PDFs/Tender_775307.pdf,1
person,pp0004,approved award,tender,775307,PD (Uttara Appartment),Contract_Awards_PDFs/Tender_775307.pdf,1
