date,event,tender_id,entity,original,source_file,page
2022-12-27,last day for bid security,755321,Project Director (Loop Road),27-Dec-2022 12:00,Tender Notice_PDFs/CDA_Tender_755321.pdf,1
2022-12-27,notice published,771427,Cox's Bazar Development Authority,27-Dec-2022 10:00,Tender Notice_PDFs/COXDA_Tender_771427.pdf,1
2022-12-27,notice published,771464,Cox's Bazar Development Authority,27-Dec-2022 10:00,Tender Notice_PDFs/COXDA_Tender_771464.pdf,1
2022-12-28,last day to buy the document,752801,Uttara Lake Development Project,28-Dec-2022 14:00,Tender Notice_PDFs/RAJUK_Tender_752801.pdf,1
2022-12-28,pre-tender meeting starts,771427,Cox's Bazar Development Authority,28-Dec-2022 10:00,Tender Notice_PDFs/COXDA_Tender_771427.pdf,1
2022-12-28,pre-tender meeting starts,771464,Cox's Bazar Development Authority,28-Dec-2022 10:00,Tender Notice_PDFs/COXDA_Tender_771464.pdf,1
2022-12-29,contract work completes,509251,Taher Brothers Ltd.,29-Dec-2022,Contract_Awards_PDFs/Tender_509251.pdf,1
2022-12-29,contract work completes,535710,UCCL The United Construction Company Limited,29-Dec-2022,Contract_Awards_PDFs/Tender_535710.pdf,1
2022-12-29,contract work completes,535719,M/S. Niaz Traders,29-Dec-2022,Contract_Awards_PDFs/Tender_535719.pdf,1
2022-12-29,contract work completes,601512,H RAHMAN ENTERPRISE,29-Dec-2022,Contract_Awards_PDFs/Tender_601512.pdf,1
2022-12-29,bid security valid until,713439,Uttara Apartment Project,29-Dec-2022,Tender Notice_PDFs/RAJUK_Tender_713439.pdf,1
2022-12-29,contract work completes,728810,Trade Spin,29-Dec-2022,Contract_Awards_PDFs/Tender_728810.pdf,1
2022-12-29,contract work completes,730799,CPDL LTD.,29-Dec-2022,Contract_Awards_PDFs/Tender_730799.pdf,1
2022-12-29,bid submission closes,752801,Uttara Lake Development Project,29-Dec-2022 15:00,Tender Notice_PDFs/RAJUK_Tender_752801.pdf,1
2022-12-29,bids opened,752801,Uttara Lake Development Project,29-Dec-2022 15:00,Tender Notice_PDFs/RAJUK_Tender_752801.pdf,1
2022-12-29,last day for bid security,752801,Uttara Lake Development Project,29-Dec-2022 14:30,Tender Notice_PDFs/RAJUK_Tender_752801.pdf,1
2022-12-31,tender valid until,733637,Cox's Bazar Development Authority,31-Dec-2022,Tender Notice_PDFs/COXDA_Tender_733637.pdf,1
2023-01-01,tender valid until,727849,Project Director (Loop Road),01-Jan-2023,Tender Notice_PDFs/CDA_Tender_727849.pdf,1
2023-01-05,pre-tender meeting ends,771427,Cox's Bazar Development Authority,05-Jan-2023 12:00,Tender Notice_PDFs/COXDA_Tender_771427.pdf,1
2023-01-05,pre-tender meeting ends,771464,Cox's Bazar Development Authority,05-Jan-2023 12:00,Tender Notice_PDFs/COXDA_Tender_771464.pdf,1
2023-01-08,notice published,770668,Uttara Apartment Project,08-Jan-2023 17:00,Tender Notice_PDFs/RAJUK_Tender_770668.pdf,1
2023-01-08,notice published,770669,Uttara Apartment Project,08-Jan-2023 17:00,Tender Notice_PDFs/RAJUK_Tender_770669.pdf,1
2023-01-08,tender advertised,770669,MEP ENGINEERING POINT,08-Jan-2023 17:00,Contract_Awards_PDFs/Tender_770669.pdf,1
2023-01-09,pre-tender meeting starts,770668,Uttara Apartment Project,09-Jan-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_770668.pdf,1
2023-01-09,pre-tender meeting starts,770669,Uttara Apartment Project,09-Jan-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_770669.pdf,1
2023-01-10,contract signed,737121,Concept Elevators & Engineering Ltd.,10-Jan-2023,Contract_Awards_PDFs/Tender_737121.pdf,1
2023-01-10,last day to buy the document,771427,Cox's Bazar Development Authority,10-Jan-2023 15:00,Tender Notice_PDFs/COXDA_Tender_771427.pdf,1
2023-01-10,last day to buy the document,771464,Cox's Bazar Development Authority,10-Jan-2023 15:00,Tender Notice_PDFs/COXDA_Tender_771464.pdf,1
2023-01-11,bid submission closes,771427,Cox's Bazar Development Authority,11-Jan-2023 12:00,Tender Notice_PDFs/COXDA_Tender_771427.pdf,1
2023-01-11,bids opened,771427,Cox's Bazar Development Authority,11-Jan-2023 12:00,Tender Notice_PDFs/COXDA_Tender_771427.pdf,1
2023-01-11,last day for bid security,771427,Cox's Bazar Development Authority,11-Jan-2023 11:00,Tender Notice_PDFs/COXDA_Tender_771427.pdf,1
2023-01-11,bid submission closes,771464,Cox's Bazar Development Authority,11-Jan-2023 12:00,Tender Notice_PDFs/COXDA_Tender_771464.pdf,1
2023-01-11,bids opened,771464,Cox's Bazar Development Authority,11-Jan-2023 12:00,Tender Notice_PDFs/COXDA_Tender_771464.pdf,1
2023-01-11,last day for bid security,771464,Cox's Bazar Development Authority,11-Jan-2023 11:00,Tender Notice_PDFs/COXDA_Tender_771464.pdf,1
2023-01-14,tender valid until,733123,Project Director (Master Plan),14-Jan-2023,Tender Notice_PDFs/CDA_Tender_733123.pdf,1
2023-01-16,notification of award issued,736874,Power Net Enterprise,16-Jan-2023,Contract_Awards_PDFs/Tender_736874.pdf,1
2023-01-16,pre-tender meeting ends,770668,Uttara Apartment Project,16-Jan-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_770668.pdf,1
2023-01-16,pre-tender meeting ends,770669,Uttara Apartment Project,16-Jan-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_770669.pdf,1
2023-01-18,contract work starts,690870,M/S. Maliha Enterprise,18-Jan-2023,Contract_Awards_PDFs/Tender_690870.pdf,1
2023-01-18,contract signed,710843,M/S Britto Construction,18-Jan-2023,Contract_Awards_PDFs/Tender_710843.pdf,1
2023-01-18,contract work starts,710843,M/S Britto Construction,18-Jan-2023,Contract_Awards_PDFs/Tender_710843.pdf,1
2023-01-18,contract signed,727612,M/S. Khan Enterprise,18-Jan-2023,Contract_Awards_PDFs/Tender_727612.pdf,1
2023-01-18,contract work starts,727612,M/S. Khan Enterprise,18-Jan-2023,Contract_Awards_PDFs/Tender_727612.pdf,1
2023-01-18,notice published,775169,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",18-Jan-2023 09:00,Tender Notice_PDFs/RAJUK_Tender_775169.pdf,1
2023-01-18,pre-tender meeting starts,775169,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",18-Jan-2023 10:00,Tender Notice_PDFs/RAJUK_Tender_775169.pdf,1
2023-01-19,notice published,781008,Cox's Bazar Development Authority,19-Jan-2023 10:30,Tender Notice_PDFs/COXDA_Tender_781008.pdf,1
2023-01-19,pre-tender meeting starts,781008,Cox's Bazar Development Authority,19-Jan-2023 11:00,Tender Notice_PDFs/COXDA_Tender_781008.pdf,1
2023-01-19,notice published,781011,Cox's Bazar Development Authority,19-Jan-2023 10:30,Tender Notice_PDFs/COXDA_Tender_781011.pdf,1
2023-01-19,pre-tender meeting starts,781011,Cox's Bazar Development Authority,19-Jan-2023 11:00,Tender Notice_PDFs/COXDA_Tender_781011.pdf,1
2023-01-19,tender advertised,781011,M/S N Mohammed Trading,19-Jan-2023 10:30,Contract_Awards_PDFs/Tender_781011.pdf,1
2023-01-21,bid security valid until,730799,Project Director (Dewanhat),21-Jan-2023,Tender Notice_PDFs/CDA_Tender_730799.pdf,1
2023-01-22,bid security valid until,710843,Superintending Engineer (Civil Circle-4),22-Jan-2023,Tender Notice_PDFs/RAJUK_Tender_710843.pdf,1
2023-01-22,bid security valid until,727612,Superintending Engineer (Civil Circle-4),22-Jan-2023,Tender Notice_PDFs/RAJUK_Tender_727612.pdf,1
2023-01-22,bid security valid until,728810,Project Director (Dewanhat),22-Jan-2023,Tender Notice_PDFs/CDA_Tender_728810.pdf,1
2023-01-22,notice published,775105,Project Director(Rajib Das),22-Jan-2023 10:00,Tender Notice_PDFs/CDA_Tender_775105.pdf,1
2023-01-22,tender advertised,775105,Spectra Engineers Ltd.,22-Jan-2023 10:00,Contract_Awards_PDFs/Tender_775105.pdf,1
2023-01-23,pre-tender meeting starts,775105,Project Director(Rajib Das),23-Jan-2023 12:00,Tender Notice_PDFs/CDA_Tender_775105.pdf,1
2023-01-23,notice published,778651,Purbachal New Town Project,23-Jan-2023 20:00,Tender Notice_PDFs/RAJUK_Tender_778651.pdf,1
2023-01-23,notice published,778652,Purbachal New Town Project,23-Jan-2023 20:00,Tender Notice_PDFs/RAJUK_Tender_778652.pdf,1
2023-01-23,notice published,778653,Purbachal New Town Project,23-Jan-2023 20:00,Tender Notice_PDFs/RAJUK_Tender_778653.pdf,1
2023-01-24,bid security valid until,728690,Office of Exen (Maintenance),24-Jan-2023,Tender Notice_PDFs/KDA_Tender_728690.pdf,1
2023-01-24,bid security valid until,728691,Office of Exen (Maintenance),24-Jan-2023,Tender Notice_PDFs/KDA_Tender_728691.pdf,1
2023-01-24,bid security valid until,728692,Office of Exen (Maintenance),24-Jan-2023,Tender Notice_PDFs/KDA_Tender_728692.pdf,1
2023-01-24,tender valid until,731597,Office of the Chairman,24-Jan-2023,Tender Notice_PDFs/RDA_Tender_731597.pdf,1
2023-01-24,pre-tender meeting starts,778651,Purbachal New Town Project,24-Jan-2023 10:00,Tender Notice_PDFs/RAJUK_Tender_778651.pdf,1
2023-01-24,pre-tender meeting starts,778652,Purbachal New Town Project,24-Jan-2023 10:00,Tender Notice_PDFs/RAJUK_Tender_778652.pdf,1
2023-01-24,pre-tender meeting starts,778653,Purbachal New Town Project,24-Jan-2023 10:00,Tender Notice_PDFs/RAJUK_Tender_778653.pdf,1
2023-01-25,contract signed,736874,Power Net Enterprise,25-Jan-2023,Contract_Awards_PDFs/Tender_736874.pdf,1
2023-01-25,pre-tender meeting ends,775169,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",25-Jan-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_775169.pdf,1
2023-01-25,pre-tender meeting ends,781008,Cox's Bazar Development Authority,25-Jan-2023 16:00,Tender Notice_PDFs/COXDA_Tender_781008.pdf,1
2023-01-25,pre-tender meeting ends,781011,Cox's Bazar Development Authority,25-Jan-2023 16:00,Tender Notice_PDFs/COXDA_Tender_781011.pdf,1
2023-01-26,contract work starts,736874,Power Net Enterprise,26-Jan-2023,Contract_Awards_PDFs/Tender_736874.pdf,1
2023-01-26,notice published,781266,Project Director (Loop Road),26-Jan-2023 09:00,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
2023-01-26,pre-tender meeting starts,781266,Project Director (Loop Road),26-Jan-2023 12:39,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
2023-01-26,tender advertised,781266,Spectra Engineers Ltd.,26-Jan-2023 09:00,Contract_Awards_PDFs/Tender_781266.pdf,1
2023-01-28,bid security valid until,733637,Cox's Bazar Development Authority,28-Jan-2023,Tender Notice_PDFs/COXDA_Tender_733637.pdf,1
2023-01-28,tender valid until,735107,"Project Director(KK Newaz), Chittagong Development Authority",28-Jan-2023,Tender Notice_PDFs/CDA_Tender_735107.pdf,1
2023-01-29,bid security valid until,727849,Project Director (Loop Road),29-Jan-2023,Tender Notice_PDFs/CDA_Tender_727849.pdf,1
2023-01-30,last day to buy the document,770668,Uttara Apartment Project,30-Jan-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_770668.pdf,1
2023-01-30,last day to buy the document,770669,Uttara Apartment Project,30-Jan-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_770669.pdf,1
2023-01-30,pre-tender meeting ends,781266,Project Director (Loop Road),30-Jan-2023 12:39,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
2023-01-31,tender valid until,736874,"Project Director(KK Newaz), Chittagong Development Authority",31-Jan-2023,Tender Notice_PDFs/CDA_Tender_736874.pdf,1
2023-01-31,contract work completes,745109,The Decode Ltd.,31-Jan-2023,Contract_Awards_PDFs/Tender_745109.pdf,1
2023-01-31,bid submission closes,770668,Uttara Apartment Project,31-Jan-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_770668.pdf,1
2023-01-31,bids opened,770668,Uttara Apartment Project,31-Jan-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_770668.pdf,1
2023-01-31,last day for bid security,770668,Uttara Apartment Project,31-Jan-2023 14:30,Tender Notice_PDFs/RAJUK_Tender_770668.pdf,1
2023-01-31,bid submission closes,770669,Uttara Apartment Project,31-Jan-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_770669.pdf,1
2023-01-31,bids opened,770669,Uttara Apartment Project,31-Jan-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_770669.pdf,1
2023-01-31,last day for bid security,770669,Uttara Apartment Project,31-Jan-2023 14:30,Tender Notice_PDFs/RAJUK_Tender_770669.pdf,1
2023-01-31,notice published,775307,Uttara Apartment Project,31-Jan-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775307.pdf,1
2023-01-31,tender advertised,775307,"SSL-CONVOY JV ( JVCA Partners [Business Share]: CONVOY SERVICE [30.000%] , Starlite Services Limited [70.000%] )",31-Jan-2023 15:00,Contract_Awards_PDFs/Tender_775307.pdf,1
2023-01-31,pre-tender meeting ends,778651,Purbachal New Town Project,31-Jan-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_778651.pdf,1
2023-01-31,pre-tender meeting ends,778652,Purbachal New Town Project,31-Jan-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_778652.pdf,1
2023-01-31,pre-tender meeting ends,778653,Purbachal New Town Project,31-Jan-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_778653.pdf,1
2023-02-01,pre-tender meeting ends,775105,Project Director(Rajib Das),01-Feb-2023 15:00,Tender Notice_PDFs/CDA_Tender_775105.pdf,1
2023-02-01,pre-tender meeting starts,775307,Uttara Apartment Project,01-Feb-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775307.pdf,1
2023-02-01,notice published,775309,Uttara Apartment Project,01-Feb-2023 20:00,Tender Notice_PDFs/RAJUK_Tender_775309.pdf,1
2023-02-01,pre-tender meeting starts,775309,Uttara Apartment Project,01-Feb-2023 22:00,Tender Notice_PDFs/RAJUK_Tender_775309.pdf,1
2023-02-01,notice published,775518,Uttara Apartment Project,01-Feb-2023 20:00,Tender Notice_PDFs/RAJUK_Tender_775518.pdf,1
2023-02-01,pre-tender meeting starts,775518,Uttara Apartment Project,01-Feb-2023 22:00,Tender Notice_PDFs/RAJUK_Tender_775518.pdf,1
2023-02-01,tender advertised,775518,M/S Sunny Construction,01-Feb-2023 20:00,Contract_Awards_PDFs/Tender_775518.pdf,1
2023-02-02,contract work completes,507537,M/S. Alam & Co.,02-Feb-2023,Contract_Awards_PDFs/Tender_507537.pdf,1
2023-02-02,last day to buy the document,781008,Cox's Bazar Development Authority,02-Feb-2023 16:00,Tender Notice_PDFs/COXDA_Tender_781008.pdf,1
2023-02-02,last day to buy the document,781011,Cox's Bazar Development Authority,02-Feb-2023 16:00,Tender Notice_PDFs/COXDA_Tender_781011.pdf,1
2023-02-02,notice published,782755,Project Director(Elevated ExpressWay),02-Feb-2023 16:20,Tender Notice_PDFs/CDA_Tender_782755.pdf,1
2023-02-02,pre-tender meeting starts,782755,Project Director(Elevated ExpressWay),02-Feb-2023 19:00,Tender Notice_PDFs/CDA_Tender_782755.pdf,1
2023-02-05,bid submission closes,781008,Cox's Bazar Development Authority,05-Feb-2023 12:00,Tender Notice_PDFs/COXDA_Tender_781008.pdf,1
2023-02-05,bids opened,781008,Cox's Bazar Development Authority,05-Feb-2023 12:00,Tender Notice_PDFs/COXDA_Tender_781008.pdf,1
2023-02-05,last day for bid security,781008,Cox's Bazar Development Authority,05-Feb-2023 11:30,Tender Notice_PDFs/COXDA_Tender_781008.pdf,1
2023-02-05,bid submission closes,781011,Cox's Bazar Development Authority,05-Feb-2023 12:00,Tender Notice_PDFs/COXDA_Tender_781011.pdf,1
2023-02-05,bids opened,781011,Cox's Bazar Development Authority,05-Feb-2023 12:00,Tender Notice_PDFs/COXDA_Tender_781011.pdf,1
2023-02-05,last day for bid security,781011,Cox's Bazar Development Authority,05-Feb-2023 11:30,Tender Notice_PDFs/COXDA_Tender_781011.pdf,1
2023-02-05,notice published,783087,Office of the Project Director (KDA Bipone Bitan),05-Feb-2023 20:00,Tender Notice_PDFs/KDA_Tender_783087.pdf,1
2023-02-05,pre-tender meeting starts,783087,Office of the Project Director (KDA Bipone Bitan),05-Feb-2023 20:35,Tender Notice_PDFs/KDA_Tender_783087.pdf,1
2023-02-05,tender advertised,783087,MAHABUB BROTHERS(PVT)LIMITED,05-Feb-2023 20:00,Contract_Awards_PDFs/Tender_783087.pdf,1
2023-02-08,pre-tender meeting ends,775307,Uttara Apartment Project,08-Feb-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775307.pdf,1
2023-02-08,pre-tender meeting ends,775309,Uttara Apartment Project,08-Feb-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775309.pdf,1
2023-02-08,pre-tender meeting ends,775518,Uttara Apartment Project,08-Feb-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775518.pdf,1
2023-02-08,pre-tender meeting ends,782755,Project Director(Elevated ExpressWay),08-Feb-2023 15:00,Tender Notice_PDFs/CDA_Tender_782755.pdf,1
2023-02-09,last day for bid security,781266,Project Director (Loop Road),09-Feb-2023 15:30,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
2023-02-09,last day to buy the document,781266,Project Director (Loop Road),09-Feb-2023 12:30,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
2023-02-09,pre-tender meeting ends,783087,Office of the Project Director (KDA Bipone Bitan),09-Feb-2023 16:00,Tender Notice_PDFs/KDA_Tender_783087.pdf,1
2023-02-11,bid security valid until,733123,Project Director (Master Plan),11-Feb-2023,Tender Notice_PDFs/CDA_Tender_733123.pdf,1
2023-02-12,tender valid until,748220,Construction Division-2,12-Feb-2023,Tender Notice_PDFs/CDA_Tender_748220.pdf,1
2023-02-12,last day to buy the document,775169,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",12-Feb-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_775169.pdf,1
2023-02-12,bid submission closes,781266,Project Director (Loop Road),12-Feb-2023 14:30,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
2023-02-12,bids opened,781266,Project Director (Loop Road),12-Feb-2023 14:30,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
2023-02-13,bid submission closes,775169,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",13-Feb-2023 14:30,Tender Notice_PDFs/RAJUK_Tender_775169.pdf,1
2023-02-13,bids opened,775169,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",13-Feb-2023 14:30,Tender Notice_PDFs/RAJUK_Tender_775169.pdf,1
2023-02-13,last day for bid security,775169,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",13-Feb-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_775169.pdf,1
2023-02-14,tender valid until,722613,Office of the Superintending Engineer (Mechanical),14-Feb-2023,Tender Notice_PDFs/RAJUK_Tender_722613.pdf,1
2023-02-14,tender valid until,722614,Office of the Superintending Engineer (Mechanical),14-Feb-2023,Tender Notice_PDFs/RAJUK_Tender_722614.pdf,1
2023-02-14,tender valid until,731173,"Project Director(M.Uddin), Chittagong Development Authority",14-Feb-2023,Tender Notice_PDFs/CDA_Tender_731173.pdf,1
2023-02-15,last day to buy the document,778651,Purbachal New Town Project,15-Feb-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_778651.pdf,1
2023-02-15,last day to buy the document,778652,Purbachal New Town Project,15-Feb-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_778652.pdf,1
2023-02-15,last day to buy the document,778653,Purbachal New Town Project,15-Feb-2023 13:00,Tender Notice_PDFs/RAJUK_Tender_778653.pdf,1
2023-02-16,bid submission closes,778651,Purbachal New Town Project,16-Feb-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_778651.pdf,1
2023-02-16,bids opened,778651,Purbachal New Town Project,16-Feb-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_778651.pdf,1
2023-02-16,last day for bid security,778651,Purbachal New Town Project,16-Feb-2023 13:30,Tender Notice_PDFs/RAJUK_Tender_778651.pdf,1
2023-02-16,bid submission closes,778652,Purbachal New Town Project,16-Feb-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_778652.pdf,1
2023-02-16,bids opened,778652,Purbachal New Town Project,16-Feb-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_778652.pdf,1
2023-02-16,last day for bid security,778652,Purbachal New Town Project,16-Feb-2023 13:30,Tender Notice_PDFs/RAJUK_Tender_778652.pdf,1
2023-02-16,bid submission closes,778653,Purbachal New Town Project,16-Feb-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_778653.pdf,1
2023-02-16,bids opened,778653,Purbachal New Town Project,16-Feb-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_778653.pdf,1
2023-02-16,last day for bid security,778653,Purbachal New Town Project,16-Feb-2023 13:30,Tender Notice_PDFs/RAJUK_Tender_778653.pdf,1
2023-02-16,notice published,786407,"Executive Engineer, Construction Division- 3",16-Feb-2023 10:00,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
2023-02-16,pre-tender meeting starts,786407,"Executive Engineer, Construction Division- 3",16-Feb-2023 10:30,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
2023-02-19,notification of award issued,732686,"M/S. Udayan Builders - M/S. Tanni Enterprise JV ( JVCA Partners [Business Share]: M/S Udayan Builders [75.000%] , M/S. TANNI ENTERPRISE [25.000%] )",19-Feb-2023,Contract_Awards_PDFs/Tender_732686.pdf,1
2023-02-19,last day to buy the document,775518,Uttara Apartment Project,19-Feb-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775518.pdf,1
2023-02-20,bid submission closes,775518,Uttara Apartment Project,20-Feb-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775518.pdf,1
2023-02-20,bids opened,775518,Uttara Apartment Project,20-Feb-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775518.pdf,1
2023-02-20,last day for bid security,775518,Uttara Apartment Project,20-Feb-2023 14:30,Tender Notice_PDFs/RAJUK_Tender_775518.pdf,1
2023-02-20,notice published,789917,Purbachal New Town Project,20-Feb-2023 20:00,Tender Notice_PDFs/RAJUK_Tender_789917.pdf,1
2023-02-20,notice published,789918,Purbachal New Town Project,20-Feb-2023 21:30,Tender Notice_PDFs/RAJUK_Tender_789918.pdf,1
2023-02-20,tender advertised,789918,M/S. A. R. Enterprise,20-Feb-2023 21:30,Contract_Awards_PDFs/Tender_789918.pdf,1
2023-02-20,notice published,789920,Purbachal New Town Project,20-Feb-2023 20:00,Tender Notice_PDFs/RAJUK_Tender_789920.pdf,1
2023-02-20,notice published,789921,Purbachal New Town Project,20-Feb-2023 20:00,Tender Notice_PDFs/RAJUK_Tender_789921.pdf,1
2023-02-20,tender advertised,789921,M/S. Niaz Traders,20-Feb-2023 20:00,Contract_Awards_PDFs/Tender_789921.pdf,1
2023-02-20,notice published,789948,Purbachal New Town Project,20-Feb-2023 20:00,Tender Notice_PDFs/RAJUK_Tender_789948.pdf,1
2023-02-20,notice published,791688,Project Director (Dewanhat),20-Feb-2023 15:30,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
2023-02-20,pre-tender meeting starts,791688,Project Director (Dewanhat),20-Feb-2023 17:10,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
2023-02-20,tender advertised,791688,MS TECHNOLOGIES LIMITED,20-Feb-2023 15:30,Contract_Awards_PDFs/Tender_791688.pdf,1
2023-02-21,contract work completes,728690,Add construction solution,21-Feb-2023,Contract_Awards_PDFs/Tender_728690.pdf,1
2023-02-21,contract work completes,728691,Add construction solution,21-Feb-2023,Contract_Awards_PDFs/Tender_728691.pdf,1
2023-02-21,contract work completes,728692,Add construction solution,21-Feb-2023,Contract_Awards_PDFs/Tender_728692.pdf,1
2023-02-21,bid security valid until,731597,Office of the Chairman,21-Feb-2023,Tender Notice_PDFs/RDA_Tender_731597.pdf,1
2023-02-21,tender valid until,745109,Project Director (Master Plan),21-Feb-2023,Tender Notice_PDFs/CDA_Tender_745109.pdf,1
2023-02-21,pre-tender meeting starts,789917,Purbachal New Town Project,21-Feb-2023 10:00,Tender Notice_PDFs/RAJUK_Tender_789917.pdf,1
2023-02-21,pre-tender meeting starts,789918,Purbachal New Town Project,21-Feb-2023 10:00,Tender Notice_PDFs/RAJUK_Tender_789918.pdf,1
2023-02-21,pre-tender meeting starts,789920,Purbachal New Town Project,21-Feb-2023 10:00,Tender Notice_PDFs/RAJUK_Tender_789920.pdf,1
2023-02-21,pre-tender meeting starts,789921,Purbachal New Town Project,21-Feb-2023 10:00,Tender Notice_PDFs/RAJUK_Tender_789921.pdf,1
2023-02-21,pre-tender meeting starts,789948,Purbachal New Town Project,21-Feb-2023 10:00,Tender Notice_PDFs/RAJUK_Tender_789948.pdf,1
2023-02-22,tender valid until,748677,Superintending Engineer (Civil Circle-3),22-Feb-2023,Tender Notice_PDFs/RAJUK_Tender_748677.pdf,1
2023-02-22,notice published,788086,Uttara Apartment Project,22-Feb-2023 11:00,Tender Notice_PDFs/RAJUK_Tender_788086.pdf,1
2023-02-23,pre-tender meeting ends,786407,"Executive Engineer, Construction Division- 3",23-Feb-2023 16:00,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
2023-02-23,pre-tender meeting starts,788086,Uttara Apartment Project,23-Feb-2023 11:00,Tender Notice_PDFs/RAJUK_Tender_788086.pdf,1
2023-02-25,bid security valid until,735107,"Project Director(KK Newaz), Chittagong Development Authority",25-Feb-2023,Tender Notice_PDFs/CDA_Tender_735107.pdf,1
2023-02-25,contract work starts,781266,Spectra Engineers Ltd.,25-Feb-2023,Contract_Awards_PDFs/Tender_781266.pdf,1
2023-02-26,pre-tender meeting ends,791688,Project Director (Dewanhat),26-Feb-2023 14:10,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
2023-02-26,notice published,792327,Superintending Engineer (Civil Circle-3),26-Feb-2023 20:00,Tender Notice_PDFs/RAJUK_Tender_792327.pdf,1
2023-02-27,notification of award issued,747343,MULTITRADE INTERNATIONAL,27-Feb-2023,Contract_Awards_PDFs/Tender_747343.pdf,1
2023-02-27,pre-tender meeting starts,792327,Superintending Engineer (Civil Circle-3),27-Feb-2023 10:00,Tender Notice_PDFs/RAJUK_Tender_792327.pdf,1
2023-02-28,contract work completes,601520,Starlite Services Limited,28-Feb-2023,Contract_Awards_PDFs/Tender_601520.pdf,1
2023-02-28,bid security valid until,736874,"Project Director(KK Newaz), Chittagong Development Authority",28-Feb-2023,Tender Notice_PDFs/CDA_Tender_736874.pdf,1
2023-02-28,tender valid until,747343,Office of the Superintending Engineer (Mechanical),28-Feb-2023,Tender Notice_PDFs/RAJUK_Tender_747343.pdf,1
2023-02-28,last day to buy the document,775307,Uttara Apartment Project,28-Feb-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775307.pdf,1
2023-02-28,pre-tender meeting ends,788086,Uttara Apartment Project,28-Feb-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_788086.pdf,1
2023-02-28,pre-tender meeting ends,789917,Purbachal New Town Project,28-Feb-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_789917.pdf,1
