tender_id,clause_no,source_file,page,source_field,printed_label,text,chars,categories,defers_to_another_document,money_taka,money_original,money_words,money_scale_words,money_reading,money_unresolved,years,contract_counts,percentages
941420,2,Tender Notice_PDFs/KDA_Tender_941420.pdf,1,eligibility,Eligibility of Tenderer,"2. The minimum specific experience as a Prime Contractor in construction works of at least 1(One) contract(s) of the minimum value of the similar nature, complexity and methods/construction technology successfully completed within the last 5(Five) years, each with a value of at least Tk. 55.00 (Fifty five) Crore. Years counting back ward from the date of publication of IFT in e-Gp portal. The Contractor must have the following experience in the above Mentioned or in other contract : (i) Must have experience of constructing minimum 60 feet wide new bituminious road (4 Lane) with minimum right of way of 60 feet. (ii) Must have experience of RCC culvert, RCC retaining wall and RCC Drain construction.",706,experience_similar;experience_count,no,550000000.00;550000000.00,Tk. 55.00 (Fifty five) Crore | 55.00 (Fifty five) Crore,Fifty five | Fifty five,crore,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,5,1,
941420,3,Tender Notice_PDFs/KDA_Tender_941420.pdf,1,eligibility,Eligibility of Tenderer,3. The required average annual construction turnover shall be greater than Tk. 115.00 (One Hundred fifteen) Crore in the last 5 (Five) years. Payment certificates for contract in progress or completed under public sector during last 5 (five) years must be submitted along with the tender in support of average annual construction turnover. Years counting back ward from the date of publication of IFT in e-Gp portal.,416,financial_turnover;cert_other,no,1150000000.00;1150000000.00,Tk. 115.00 (One Hundred fifteen) Crore | 115.00 (One Hundred fifteen) Crore,One Hundred fifteen | One Hundred fifteen,crore,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,5,,
941420,4,Tender Notice_PDFs/KDA_Tender_941420.pdf,1,eligibility,Eligibility of Tenderer,"4. Liquid assets/ working capital/credit facilities Tk. 14,80,00,000.00 (Fourteen crore Eighty lac).",100,financial_liquid;financial_credit,no,148000000.00,"Tk. 14,80,00,000.00 (Fourteen crore Eighty lac)",Fourteen crore Eighty lac,crore,the words in brackets state the same total as the digits,,,,
941420,5,Tender Notice_PDFs/KDA_Tender_941420.pdf,1,eligibility,Eligibility of Tenderer,5. The Tender Capacity is Tk.65.00 (Sixty five) crore. Supporting document must be submitted along with information as per enclosed form (ongoing works/commitments),164,other,no,650000000.00;650000000.00,Tk.65.00 (Sixty five) crore | 65.00 (Sixty five) crore,Sixty five | Sixty five,crore,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,,,
941420,6,Tender Notice_PDFs/KDA_Tender_941420.pdf,1,eligibility,Eligibility of Tenderer,"6. The Tenderer must enclose up-to-date Trade license, Income Tax clearance certificate and VAT registration certificate.",121,cert_trade_licence;cert_vat;cert_tin;cert_other,no,,,,,,,,,
941420,7,Tender Notice_PDFs/KDA_Tender_941420.pdf,1,eligibility,Eligibility of Tenderer,7. Personnel Capacity & Equipment Capacity as per TDS.,54,equipment;personnel,no,,,,,,,,,
953792,1,Tender Notice_PDFs/KDA_Tender_953792.pdf,1,eligibility,Eligibility of Tenderer,(a) Tenderer shall have a minimum of 5 [five] years of General experience in the supply of Goods and related services.,118,experience_general,no,,,,,,,,,
953792,2,Tender Notice_PDFs/KDA_Tender_953792.pdf,1,eligibility,Eligibility of Tenderer,(b) The satisfactory completion of supply of similar Goods of minimum Tk. 35 lac under maximum 01[one] contracts in the last 5[five] of years. i.e. years counting backward from the date of publication of IFT. in the e-gp system.,228,other,no,3500000.00;3500000.00,Tk. 35 lac | 35 lac, | ,lac,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,,,
953792,3,Tender Notice_PDFs/KDA_Tender_953792.pdf,1,eligibility,Eligibility of Tenderer,"(c) The minimum amount of liquid assets i.e. working capital or credit line(s), net of other contractual commitments is Tk. 30 lac.",131,financial_liquid;financial_credit,no,3000000.00;3000000.00,Tk. 30 lac | 30 lac, | ,lac,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,,,
953792,4,Tender Notice_PDFs/KDA_Tender_953792.pdf,1,eligibility,Eligibility of Tenderer,(d) The required average annual turnover shall be greater than Tk. 42 Lac over the last 5( Five) years. Years counting backward form the date of publication of Tender Notice/ IFT of the newspaper.,196,financial_turnover,no,4200000.00;4200000.00,Tk. 42 Lac | 42 Lac, | ,lac,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,5,,
953793,1,Tender Notice_PDFs/KDA_Tender_953793.pdf,1,eligibility,Eligibility of Tenderer,(a) Tenderer shall have a minimum of 5 [five] years of General experience in the supply of Goods and related services.,118,experience_general,no,,,,,,,,,
953793,2,Tender Notice_PDFs/KDA_Tender_953793.pdf,1,eligibility,Eligibility of Tenderer,(b) The satisfactory completion of supply of similar Goods of minimum Tk. 38 lac under maximum 01[one] contracts in the last 5[five] of years. i.e. years counting backward from the date of publication of IFT. in the e-gp system.,228,other,no,3800000.00;3800000.00,Tk. 38 lac | 38 lac, | ,lac,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,,,
953793,3,Tender Notice_PDFs/KDA_Tender_953793.pdf,1,eligibility,Eligibility of Tenderer,"(c) The minimum amount of liquid assets i.e. working capital or credit line(s), net of other contractual commitments is Tk. 32 lac.",131,financial_liquid;financial_credit,no,3200000.00;3200000.00,Tk. 32 lac | 32 lac, | ,lac,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,,,
953793,4,Tender Notice_PDFs/KDA_Tender_953793.pdf,1,eligibility,Eligibility of Tenderer,(d) The required average annual turnover shall be greater than Tk. 45 Lac over the last 5( Five) years. Years counting backward form the date of publication of Tender Notice/ IFT of the newspaper.,196,financial_turnover,no,4500000.00;4500000.00,Tk. 45 Lac | 45 Lac, | ,lac,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,5,,
975516,1,Tender Notice_PDFs/KDA_Tender_975516.pdf,1,eligibility,Eligibility of Tenderer,"1. Tender security must be submitted from any e-GP Schedule bank in favour of Chairman KDA, Khulna.",99,other,no,,,,,,,,,
975516,2,Tender Notice_PDFs/KDA_Tender_975516.pdf,1,eligibility,Eligibility of Tenderer,"2. The minimum specific experience as a Prime Contractor in construction works of at least 1(One) contract(s) of the minimum value of the similar nature, complexity and methods/construction technology successfully completed within the last 5(Five) years, each with a value of at least Tk. 35.00 (Thirty Five) Crore. Years counting back ward from the date of publication of IFT in e-Gp portal. The Contractor must have the following experience in the above Mentioned or in other contract : (i) Must have experience of constructing minimum 24 feet wide new bituminious road with minimum right of way of 60 feet. (ii) Must have experience of RCC culvert.",651,experience_similar;experience_count,no,350000000.00;350000000.00,Tk. 35.00 (Thirty Five) Crore | 35.00 (Thirty Five) Crore,Thirty Five | Thirty Five,crore,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,5,1,
975516,3,Tender Notice_PDFs/KDA_Tender_975516.pdf,1,eligibility,Eligibility of Tenderer,3. The required average annual construction turnover shall be greater than Tk. 65.00 (Sixty Five) Crore in the last 5 (Five) years. Payment certificates for contract in progress or completed under public sector during last 5 (five) years must be submitted along with the tender in support of average annual construction turnover. Years counting back ward from the date of publication of IFT in e-Gp portal.,406,financial_turnover;cert_other,no,650000000.00;650000000.00,Tk. 65.00 (Sixty Five) Crore | 65.00 (Sixty Five) Crore,Sixty Five | Sixty Five,crore,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,5,,
975516,4,Tender Notice_PDFs/KDA_Tender_975516.pdf,1,eligibility,Eligibility of Tenderer,4. Liquid assets/ working capital/credit facilities Tk. 11.00 (Eleven) Crore.,77,financial_liquid;financial_credit,no,110000000.00;110000000.00,Tk. 11.00 (Eleven) Crore | 11.00 (Eleven) Crore,Eleven | Eleven,crore,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,,,
975516,5,Tender Notice_PDFs/KDA_Tender_975516.pdf,1,eligibility,Eligibility of Tenderer,5. The Tender Capacity is Tk. 50.00 (Fifty) crore. Supporting document must be submitted along with information as per enclosed form (Ongoing works/commitments),160,other,no,500000000.00;500000000.00,Tk. 50.00 (Fifty) crore | 50.00 (Fifty) crore,Fifty | Fifty,crore,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,,,
975516,6,Tender Notice_PDFs/KDA_Tender_975516.pdf,1,eligibility,Eligibility of Tenderer,"6. The Tenderer must enclose up-to-date Trade license, Income Tax clearance certificate and VAT registration certificate.",121,cert_trade_licence;cert_vat;cert_tin;cert_other,no,,,,,,,,,
975516,7,Tender Notice_PDFs/KDA_Tender_975516.pdf,1,eligibility,Eligibility of Tenderer,7. Personnel Capacity & Equipment Capacity as per TDS.,54,equipment;personnel,no,,,,,,,,,
991635,1,Tender Notice_PDFs/KDA_Tender_991635.pdf,1,eligibility,Eligibility of Tenderer,"1. Tender security must be submited from any e-GP Schedule bank in favour of Chairman KDA, Khulna.",98,other,no,,,,,,,,,
991635,2,Tender Notice_PDFs/KDA_Tender_991635.pdf,1,eligibility,Eligibility of Tenderer,"2. The minimum specific experience as a Prime Contractor in construction works of at least 1(One) contract(s) of the minimum value of the similar nature, complexity and methods/construction technology successfully completed within the last 5(Five) years, each with a value of at least Tk. 28.00 (Twenty Eight) Crore. Years counting back ward from the date of publication of IFT in e-Gp portal. The Contractor must have the following experience in the above Mentioned or in other contract : (i) Must have experience of constructing minimum 24 feet wide new bituminious road with minimum right of way of 60 feet.",610,experience_similar;experience_count,no,280000000.00;280000000.00,Tk. 28.00 (Twenty Eight) Crore | 28.00 (Twenty Eight) Crore,Twenty Eight | Twenty Eight,crore,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,5,1,
