document_id,file,filename,folder,kind,tender_id,pages,bytes,sha256,characters,words,ruled_tables,images,script,has_text_layer,needs_ocr,second_extractor_chars,extractors_agree,duplicate_text_of,read_error,fields_read,dates_read,eligibility_chars,lots_read,beneficial_owners_read,creator,producer,pdf_created,pdf_modified,interleaved_layout_warnings,interleaved_layout_detail
COXDA_Tender_1148941,Tender Notice_PDFs/COXDA_Tender_1148941.pdf,COXDA_Tender_1148941.pdf,Tender Notice_PDFs,tender_notice,1148941,2,91789,ff5094f0c382efe759be5828b5b93e601f54cfa1a01c5802377a25bc07a54718,3287,489,1,2,en,yes,no,3372,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105450+00'00',D:20260715105450+00'00',0,
COXDA_Tender_1150077,Tender Notice_PDFs/COXDA_Tender_1150077.pdf,COXDA_Tender_1150077.pdf,Tender Notice_PDFs,tender_notice,1150077,2,91319,ca3e3110bfa4a490902b53186098c09622d23f058f2885f72766ee42f3f584f0,3507,488,1,2,en,yes,no,3595,yes,,,46,9,11,1,0,Chromium,Skia/PDF m149,D:20260715105449+00'00',D:20260715105449+00'00',0,
COXDA_Tender_1150442,Tender Notice_PDFs/COXDA_Tender_1150442.pdf,COXDA_Tender_1150442.pdf,Tender Notice_PDFs,tender_notice,1150442,2,93661,18b753ad7ff230866e6ba55a13475a837ac9352ade4af6f25b9251dec7bf06a5,4876,661,1,2,en,yes,no,4975,yes,,,46,9,11,1,0,Chromium,Skia/PDF m149,D:20260715105448+00'00',D:20260715105448+00'00',0,
COXDA_Tender_1150459,Tender Notice_PDFs/COXDA_Tender_1150459.pdf,COXDA_Tender_1150459.pdf,Tender Notice_PDFs,tender_notice,1150459,2,92247,84b259cf01431f49451b411f0f4417d83d2b666ea4dab8a7ebf28a62fc0f629c,4044,551,1,2,en,yes,no,4134,yes,,,46,9,11,1,0,Chromium,Skia/PDF m149,D:20260715105447+00'00',D:20260715105447+00'00',0,
COXDA_Tender_1150469,Tender Notice_PDFs/COXDA_Tender_1150469.pdf,COXDA_Tender_1150469.pdf,Tender Notice_PDFs,tender_notice,1150469,2,92374,2fe114c83d713fa6681541372f2a1bc3e5c8c37477815ebeefb14c0315706c9e,3813,538,1,2,en,yes,no,3901,yes,,,46,9,11,1,0,Chromium,Skia/PDF m149,D:20260715105449+00'00',D:20260715105449+00'00',0,
COXDA_Tender_1152584,Tender Notice_PDFs/COXDA_Tender_1152584.pdf,COXDA_Tender_1152584.pdf,Tender Notice_PDFs,tender_notice,1152584,2,90451,f58e62ac886a0dfaddf5e8d2b8acebc0d0c64fa09695257aade9ef65f5fc58ba,3413,508,1,2,en,yes,no,3500,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105445+00'00',D:20260715105445+00'00',0,
COXDA_Tender_1152671,Tender Notice_PDFs/COXDA_Tender_1152671.pdf,COXDA_Tender_1152671.pdf,Tender Notice_PDFs,tender_notice,1152671,2,90859,dffe73a0ecf79e893657da9b477971400c3faec22c1be3b03217e9fe00dad0f1,3474,515,1,2,en,yes,no,3562,yes,,,46,9,21,1,0,Chromium,Skia/PDF m149,D:20260715105447+00'00',D:20260715105447+00'00',0,
COXDA_Tender_1152766,Tender Notice_PDFs/COXDA_Tender_1152766.pdf,COXDA_Tender_1152766.pdf,Tender Notice_PDFs,tender_notice,1152766,2,91450,cf5daf0519a8fb705b5d6555cb4e0c8349372b03ea2fa1cdd2db0acd95f81a53,3664,539,1,2,en,yes,no,3753,yes,,,46,9,21,1,0,Chromium,Skia/PDF m149,D:20260715105446+00'00',D:20260715105446+00'00',0,
COXDA_Tender_1156352,Tender Notice_PDFs/COXDA_Tender_1156352.pdf,COXDA_Tender_1156352.pdf,Tender Notice_PDFs,tender_notice,1156352,2,91987,ec95ec3839907938fb484810ca258a9342d659372710a3148f4f0a635efe9186,3866,546,3,2,en,yes,no,3956,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105444+00'00',D:20260715105444+00'00',0,
COXDA_Tender_1156359,Tender Notice_PDFs/COXDA_Tender_1156359.pdf,COXDA_Tender_1156359.pdf,Tender Notice_PDFs,tender_notice,1156359,1,91257,72d389c52f46090c9ef562efd9f2283678ba53672ec78e221a237270ab493a54,3235,469,1,2,en,yes,no,3319,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105444+00'00',D:20260715105444+00'00',0,
COXDA_Tender_1157085,Tender Notice_PDFs/COXDA_Tender_1157085.pdf,COXDA_Tender_1157085.pdf,Tender Notice_PDFs,tender_notice,1157085,2,92928,a549b7e326a31a44cfe705f067a221331678ad7eb12316709ea91b3c655db0a6,5631,749,1,2,en,yes,no,5731,yes,,,46,9,11,1,0,Chromium,Skia/PDF m149,D:20260715105436+00'00',D:20260715105436+00'00',0,
COXDA_Tender_1157266,Tender Notice_PDFs/COXDA_Tender_1157266.pdf,COXDA_Tender_1157266.pdf,Tender Notice_PDFs,tender_notice,1157266,1,90604,9347980a33501ce10e14f1d9b48457963610cfcbc429fcab2b4a348ff4c9fbc0,2978,440,1,2,en,yes,no,3063,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105443+00'00',D:20260715105443+00'00',0,
COXDA_Tender_1157269,Tender Notice_PDFs/COXDA_Tender_1157269.pdf,COXDA_Tender_1157269.pdf,Tender Notice_PDFs,tender_notice,1157269,1,91256,deb3316d17b8748c9d4540aad85fbbf2bc9d43738d1a6461a3829d707d5b42ed,3067,453,1,2,en,yes,no,3152,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105442+00'00',D:20260715105442+00'00',0,
COXDA_Tender_1157288,Tender Notice_PDFs/COXDA_Tender_1157288.pdf,COXDA_Tender_1157288.pdf,Tender Notice_PDFs,tender_notice,1157288,2,91839,65eed9a1f51cbe2a0d5576f1c6c78ddb8ae5a1c649cafb7d1b332719572c02df,3422,492,3,2,en,yes,no,3514,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105442+00'00',D:20260715105442+00'00',0,
COXDA_Tender_1160337,Tender Notice_PDFs/COXDA_Tender_1160337.pdf,COXDA_Tender_1160337.pdf,Tender Notice_PDFs,tender_notice,1160337,2,94291,0e6fc0104d653bf8e871821351aa031e8e4bb6b74302b89650ba492afab9787f,6443,812,1,2,en,yes,no,6553,yes,,,46,9,11,1,0,Chromium,Skia/PDF m149,D:20260715105439+00'00',D:20260715105439+00'00',0,
COXDA_Tender_1163081,Tender Notice_PDFs/COXDA_Tender_1163081.pdf,COXDA_Tender_1163081.pdf,Tender Notice_PDFs,tender_notice,1163081,2,91758,ce61d94ba3aa7d404ce1e6c8f214706c070378dc874cd1881114820c8df37792,3727,552,1,2,en,yes,no,3820,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105431+00'00',D:20260715105431+00'00',0,
COXDA_Tender_1163187,Tender Notice_PDFs/COXDA_Tender_1163187.pdf,COXDA_Tender_1163187.pdf,Tender Notice_PDFs,tender_notice,1163187,2,93551,b0cbad8ab192abafa2ed7da9c6117f48086f3f546d3e47c68d4d969c18b5688a,6206,770,1,2,en,yes,no,6315,yes,,,46,9,11,1,0,Chromium,Skia/PDF m149,D:20260715105440+00'00',D:20260715105440+00'00',0,
COXDA_Tender_1163354,Tender Notice_PDFs/COXDA_Tender_1163354.pdf,COXDA_Tender_1163354.pdf,Tender Notice_PDFs,tender_notice,1163354,2,92067,28877a5f489e0786c242efb22e614ef9938dedd149db7e5be111f8973c5ff10a,3940,548,1,2,en,yes,no,4027,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105440+00'00',D:20260715105440+00'00',0,
COXDA_Tender_1163355,Tender Notice_PDFs/COXDA_Tender_1163355.pdf,COXDA_Tender_1163355.pdf,Tender Notice_PDFs,tender_notice,1163355,1,90747,2c1a034c63de248afc7cdf83077b4a805d028fd7914d8afbc45007be53429fcc,3010,446,1,2,en,yes,no,3094,yes,,,45,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105441+00'00',D:20260715105441+00'00',0,
COXDA_Tender_1172101,Tender Notice_PDFs/COXDA_Tender_1172101.pdf,COXDA_Tender_1172101.pdf,Tender Notice_PDFs,tender_notice,1172101,2,95614,04fa894370979aff3e4e23935f4ef7bfea03a594fb5252585b2ef490d697b24b,7804,911,1,2,en,yes,no,7925,yes,,,46,9,11,1,0,Chromium,Skia/PDF m149,D:20260715105438+00'00',D:20260715105438+00'00',0,
COXDA_Tender_1172974,Tender Notice_PDFs/COXDA_Tender_1172974.pdf,COXDA_Tender_1172974.pdf,Tender Notice_PDFs,tender_notice,1172974,2,91709,d822151f84b41a1928062d77cc75b279e82724fc41bbcf5dadce49aebf2d87de,3455,487,1,2,en,yes,no,3540,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105436+00'00',D:20260715105436+00'00',0,
COXDA_Tender_1173101,Tender Notice_PDFs/COXDA_Tender_1173101.pdf,COXDA_Tender_1173101.pdf,Tender Notice_PDFs,tender_notice,1173101,1,90638,39f8355d85e90ffe24bfb43c42d58a2662b39a2f1a6656d6b64e205a9c713c29,2908,433,1,2,en,yes,no,2990,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105437+00'00',D:20260715105437+00'00',0,
COXDA_Tender_1173102,Tender Notice_PDFs/COXDA_Tender_1173102.pdf,COXDA_Tender_1173102.pdf,Tender Notice_PDFs,tender_notice,1173102,2,91489,97651685f963db08fb70304a06ebbf1da65955677b9a38b25ff589bd570fb35b,3349,485,1,2,en,yes,no,3433,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105438+00'00',D:20260715105438+00'00',0,
COXDA_Tender_1178437,Tender Notice_PDFs/COXDA_Tender_1178437.pdf,COXDA_Tender_1178437.pdf,Tender Notice_PDFs,tender_notice,1178437,2,91788,74e05b65ee04310ca981a53f70bf6a725c274543f7a97135493fcb4f51ee027a,3262,473,1,2,en,yes,no,3334,yes,,,40,7,11,1,0,Chromium,Skia/PDF m149,D:20260715105427+00'00',D:20260715105427+00'00',0,
COXDA_Tender_1183753,Tender Notice_PDFs/COXDA_Tender_1183753.pdf,COXDA_Tender_1183753.pdf,Tender Notice_PDFs,tender_notice,1183753,2,108943,219d2579866102862a3f26c9e91fe070c499e36819f5aa6fb8889f465510b580,5397,759,4,2,en,yes,no,5533,yes,,,42,7,11,3,0,Chromium,Skia/PDF m149,D:20260715105429+00'00',D:20260715105429+00'00',0,
COXDA_Tender_1183822,Tender Notice_PDFs/COXDA_Tender_1183822.pdf,COXDA_Tender_1183822.pdf,Tender Notice_PDFs,tender_notice,1183822,2,91933,88a76c572d896daa3dbff8a67e5edea13cc78d3d7ae4d698e1cd4a651f807633,3711,519,1,2,en,yes,no,3806,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105434+00'00',D:20260715105434+00'00',0,
COXDA_Tender_1183835,Tender Notice_PDFs/COXDA_Tender_1183835.pdf,COXDA_Tender_1183835.pdf,Tender Notice_PDFs,tender_notice,1183835,2,90761,a34d07417427f4dbcf47ac73fd189b3154852912cb694e2de82570358e9a9b24,3402,493,1,2,en,yes,no,3489,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105432+00'00',D:20260715105432+00'00',0,
COXDA_Tender_1184463,Tender Notice_PDFs/COXDA_Tender_1184463.pdf,COXDA_Tender_1184463.pdf,Tender Notice_PDFs,tender_notice,1184463,2,91611,95ae297d1dcac19b57660d1a2e0d744d1ebe9fce8bd97f99f0d6cacad4885b53,3522,502,1,2,en,yes,no,3616,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105430+00'00',D:20260715105430+00'00',0,
COXDA_Tender_1184466,Tender Notice_PDFs/COXDA_Tender_1184466.pdf,COXDA_Tender_1184466.pdf,Tender Notice_PDFs,tender_notice,1184466,2,91049,cade2d1b4a82c455760fe9470fe694649cb5147a2a80510856380702963c53b5,3198,460,1,2,en,yes,no,3289,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105433+00'00',D:20260715105433+00'00',0,
COXDA_Tender_1184467,Tender Notice_PDFs/COXDA_Tender_1184467.pdf,COXDA_Tender_1184467.pdf,Tender Notice_PDFs,tender_notice,1184467,2,91174,dba7c66ac941de80c64e0ed903d8017c32c67963f0d8b38eb4e7347789845b2b,3387,474,1,2,en,yes,no,3478,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105434+00'00',D:20260715105434+00'00',0,
COXDA_Tender_1184470,Tender Notice_PDFs/COXDA_Tender_1184470.pdf,COXDA_Tender_1184470.pdf,Tender Notice_PDFs,tender_notice,1184470,2,93104,f8cfa6ad722cbdfa1dddcfeb2947af6d706295094b3ca0e3aaeccb7ff3666458,3420,486,1,2,en,yes,no,3511,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105435+00'00',D:20260715105435+00'00',0,
COXDA_Tender_1185193,Tender Notice_PDFs/COXDA_Tender_1185193.pdf,COXDA_Tender_1185193.pdf,Tender Notice_PDFs,tender_notice,1185193,2,92462,8d130254e9396cd6d35771ac6bf9ffa580c030cefed1e1e1046e5219dd9b32bf,3926,514,1,2,en,yes,no,4022,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105432+00'00',D:20260715105432+00'00',0,
COXDA_Tender_1189962,Tender Notice_PDFs/COXDA_Tender_1189962.pdf,COXDA_Tender_1189962.pdf,Tender Notice_PDFs,tender_notice,1189962,1,90236,c6f49fd53a9cd69649989682d1a8814889fcafeae535eb77fa4c2de0a656ad35,2870,449,1,2,en,yes,no,2941,yes,,,40,7,10,1,0,Chromium,Skia/PDF m149,D:20260715105429+00'00',D:20260715105429+00'00',0,
COXDA_Tender_1199127,Tender Notice_PDFs/COXDA_Tender_1199127.pdf,COXDA_Tender_1199127.pdf,Tender Notice_PDFs,tender_notice,1199127,2,90780,e7560c1044511919b65087828e6d91740300ed83cd930814ec88f8ab473f1693,2909,458,1,2,en,yes,no,2980,yes,,,40,7,10,1,0,Chromium,Skia/PDF m149,D:20260715105428+00'00',D:20260715105428+00'00',0,
COXDA_Tender_1207915,Tender Notice_PDFs/COXDA_Tender_1207915.pdf,COXDA_Tender_1207915.pdf,Tender Notice_PDFs,tender_notice,1207915,2,91889,46b910173e5cb32c56edfd6e0f78657292910ed04b6a6c74257603d2ff8e4c56,3411,478,1,2,en,yes,no,3502,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105426+00'00',D:20260715105426+00'00',0,
COXDA_Tender_1211856,Tender Notice_PDFs/COXDA_Tender_1211856.pdf,COXDA_Tender_1211856.pdf,Tender Notice_PDFs,tender_notice,1211856,1,90572,5fa1c283ca17ab91651d88b69a6e691433950517e6d50c638dd14bc48cb02187,3011,447,1,2,en,yes,no,3091,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105427+00'00',D:20260715105427+00'00',0,
COXDA_Tender_1252250,Tender Notice_PDFs/COXDA_Tender_1252250.pdf,COXDA_Tender_1252250.pdf,Tender Notice_PDFs,tender_notice,1252250,2,92730,038d679b591441e3313345f32cc79de6bdb83256f99b619083b6751ef8c50c1f,4611,593,1,2,en,yes,no,4707,yes,,,45,9,11,1,0,Chromium,Skia/PDF m149,D:20260715105424+00'00',D:20260715105424+00'00',0,
COXDA_Tender_1257433,Tender Notice_PDFs/COXDA_Tender_1257433.pdf,COXDA_Tender_1257433.pdf,Tender Notice_PDFs,tender_notice,1257433,1,89806,01a4b383cc9104c2aa04d8498b2cc748678202d7e8e136b9a01be210bf07d5c7,2859,449,1,2,en,yes,no,2930,yes,,,40,7,10,1,0,Chromium,Skia/PDF m149,D:20260715105425+00'00',D:20260715105425+00'00',0,
COXDA_Tender_1257498,Tender Notice_PDFs/COXDA_Tender_1257498.pdf,COXDA_Tender_1257498.pdf,Tender Notice_PDFs,tender_notice,1257498,1,90508,63e4c5757b10d9d851a87b0ba39c5fa0fc8214aca9e63e1b5dbdc3adc9f25e98,2933,437,1,2,en,yes,no,3015,yes,,,45,9,9,1,0,Chromium,Skia/PDF m149,D:20260715105425+00'00',D:20260715105425+00'00',0,
COXDA_Tender_1258384,Tender Notice_PDFs/COXDA_Tender_1258384.pdf,COXDA_Tender_1258384.pdf,Tender Notice_PDFs,tender_notice,1258384,2,92720,b536f69753330af87a4252fdbb0bf7508b4c0682ed76114300e399e533d0b510,4203,549,1,2,en,yes,no,4299,yes,,,46,9,2,1,0,Chromium,Skia/PDF m149,D:20260715105423+00'00',D:20260715105423+00'00',0,
COXDA_Tender_1265472,Tender Notice_PDFs/COXDA_Tender_1265472.pdf,COXDA_Tender_1265472.pdf,Tender Notice_PDFs,tender_notice,1265472,1,89789,c154d54f6b50f8e4925891346ef7e2d2832e7621bba868cd1b55711d58da5da3,2839,447,1,2,en,yes,no,2910,yes,,,39,7,10,1,0,Chromium,Skia/PDF m149,D:20260715105423+00'00',D:20260715105423+00'00',0,
COXDA_Tender_1272190,Tender Notice_PDFs/COXDA_Tender_1272190.pdf,COXDA_Tender_1272190.pdf,Tender Notice_PDFs,tender_notice,1272190,2,92667,77e4f813981ca85c61748a689354957c7f82f19c907e2bd16892932f5e24968f,4697,610,1,2,en,yes,no,4796,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105422+00'00',D:20260715105422+00'00',0,
COXDA_Tender_1273100,Tender Notice_PDFs/COXDA_Tender_1273100.pdf,COXDA_Tender_1273100.pdf,Tender Notice_PDFs,tender_notice,1273100,2,92479,4b0e8e42f2b7eda0f4e224a8c55a7a17f34c50da8fa41dc813fed2a59f0b1871,4360,581,1,2,en,yes,no,4456,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105421+00'00',D:20260715105421+00'00',0,
COXDA_Tender_20558,Tender Notice_PDFs/COXDA_Tender_20558.pdf,COXDA_Tender_20558.pdf,Tender Notice_PDFs,tender_notice,20558,2,92811,50b23845a311fbf162a8a8c272b5442230dcb0dc07bd5426197a9d5a0850cc53,3828,596,1,2,en,yes,no,3922,yes,,,45,9,562,1,0,Chromium,Skia/PDF m149,D:20260715105538+00'00',D:20260715105538+00'00',0,
COXDA_Tender_270190,Tender Notice_PDFs/COXDA_Tender_270190.pdf,COXDA_Tender_270190.pdf,Tender Notice_PDFs,tender_notice,270190,2,94258,556b4af45999da7065336ec298364e3f71c1844c018e89f720095df82d8b7fd0,5135,713,1,2,en,yes,no,5236,yes,,,46,9,207,1,0,Chromium,Skia/PDF m149,D:20260715105558+00'00',D:20260715105558+00'00',0,
COXDA_Tender_270651,Tender Notice_PDFs/COXDA_Tender_270651.pdf,COXDA_Tender_270651.pdf,Tender Notice_PDFs,tender_notice,270651,2,94727,06e19f9f176be222b5d90f8db95a858c18578bf3ce19a74b408ab58f682a8194,5076,711,1,2,en,yes,no,5177,yes,,,46,9,226,1,0,Chromium,Skia/PDF m149,D:20260715105557+00'00',D:20260715105557+00'00',0,
COXDA_Tender_276338,Tender Notice_PDFs/COXDA_Tender_276338.pdf,COXDA_Tender_276338.pdf,Tender Notice_PDFs,tender_notice,276338,2,93340,c7a94a977a9420e93766283ccdcc64531eac87e8e462ea64cdc090fb3bc27a5d,5126,666,1,2,en,yes,no,5225,yes,,,46,9,207,1,0,Chromium,Skia/PDF m149,D:20260715105556+00'00',D:20260715105556+00'00',0,
COXDA_Tender_282186,Tender Notice_PDFs/COXDA_Tender_282186.pdf,COXDA_Tender_282186.pdf,Tender Notice_PDFs,tender_notice,282186,2,94284,98ef0a5dbbf3d6ccec7e7ea735dcec9a6d58e88dc4912624156f6d2824a0b84b,5057,704,1,2,en,yes,no,5157,yes,,,46,9,226,1,0,Chromium,Skia/PDF m149,D:20260715105556+00'00',D:20260715105556+00'00',0,
COXDA_Tender_417304,Tender Notice_PDFs/COXDA_Tender_417304.pdf,COXDA_Tender_417304.pdf,Tender Notice_PDFs,tender_notice,417304,2,93703,fafcea87cadf4889e5f2d5d03f51e2f2fbc94dc3f48daab62ad44ed66a27be54,5318,732,1,2,en,yes,no,5419,yes,,,46,9,209,1,0,Chromium,Skia/PDF m149,D:20260715105555+00'00',D:20260715105555+00'00',0,
COXDA_Tender_418364,Tender Notice_PDFs/COXDA_Tender_418364.pdf,COXDA_Tender_418364.pdf,Tender Notice_PDFs,tender_notice,418364,2,93559,4417ab6d3b8d92f321d43792277cbc26cab3ff592ffcab6bb3a1d8d50e6a347b,6120,791,1,2,en,yes,no,6226,yes,,,46,9,209,1,0,Chromium,Skia/PDF m149,D:20260715105554+00'00',D:20260715105554+00'00',0,
COXDA_Tender_424168,Tender Notice_PDFs/COXDA_Tender_424168.pdf,COXDA_Tender_424168.pdf,Tender Notice_PDFs,tender_notice,424168,2,93522,1ad9c1c03457c01af599ed292ded2cd5f3db6ce780131d1f70747593221dfe9e,4995,661,1,2,en,yes,no,5099,yes,,,46,9,409,1,0,Chromium,Skia/PDF m149,D:20260715105554+00'00',D:20260715105554+00'00',0,
COXDA_Tender_446283,Tender Notice_PDFs/COXDA_Tender_446283.pdf,COXDA_Tender_446283.pdf,Tender Notice_PDFs,tender_notice,446283,2,95109,18517595215b0b47316ae34e1243ba250b1a9e5e67999fbc6f1f46e529b2bdcb,6133,763,1,2,en,yes,no,6244,yes,,,46,9,422,1,0,Chromium,Skia/PDF m149,D:20260715105553+00'00',D:20260715105553+00'00',0,
COXDA_Tender_448324,Tender Notice_PDFs/COXDA_Tender_448324.pdf,COXDA_Tender_448324.pdf,Tender Notice_PDFs,tender_notice,448324,2,98204,81c90b35cc4cb8cb5bbb745cee8e45d70d882354732f7830f821d0f9a424f433,8009,1044,1,2,en,yes,no,8139,yes,,,46,9,1764,1,0,Chromium,Skia/PDF m149,D:20260715105551+00'00',D:20260715105551+00'00',0,
COXDA_Tender_448434,Tender Notice_PDFs/COXDA_Tender_448434.pdf,COXDA_Tender_448434.pdf,Tender Notice_PDFs,tender_notice,448434,2,97721,916355c2f8af6f90b0add2e8fe39703a2be144740dd3adc145cff430cf601436,7878,1022,1,2,en,yes,no,8008,yes,,,46,9,1632,1,0,Chromium,Skia/PDF m149,D:20260715105552+00'00',D:20260715105552+00'00',0,
COXDA_Tender_461085,Tender Notice_PDFs/COXDA_Tender_461085.pdf,COXDA_Tender_461085.pdf,Tender Notice_PDFs,tender_notice,461085,2,97004,2a0e165256eaefa386cc965c6efa821377a99333f30e1f24dabbed963af1cf1e,9212,1050,1,2,en,yes,no,9347,yes,,,46,9,209,1,0,Chromium,Skia/PDF m149,D:20260715105550+00'00',D:20260715105550+00'00',0,
COXDA_Tender_461209,Tender Notice_PDFs/COXDA_Tender_461209.pdf,COXDA_Tender_461209.pdf,Tender Notice_PDFs,tender_notice,461209,2,95777,8f2dd96077679505d49f3ec743bb6d73a3ad7d3f4af37b7d14201f0c0f31e161,8724,1021,1,2,en,yes,no,8853,yes,,,46,9,209,1,0,Chromium,Skia/PDF m149,D:20260715105551+00'00',D:20260715105551+00'00',0,
COXDA_Tender_464552,Tender Notice_PDFs/COXDA_Tender_464552.pdf,COXDA_Tender_464552.pdf,Tender Notice_PDFs,tender_notice,464552,2,92055,f693d91e30155162eb062d491a78e161b5b22575aa78988f8a812e254389c5ec,5975,740,1,1,en,yes,no,6080,yes,,,44,7,335,1,0,Chromium,Skia/PDF m149,D:20260715105549+00'00',D:20260715105549+00'00',0,
COXDA_Tender_464647,Tender Notice_PDFs/COXDA_Tender_464647.pdf,COXDA_Tender_464647.pdf,Tender Notice_PDFs,tender_notice,464647,2,92035,6ad0518c8d6bd18e9e118e3d9d4ba181947660107c489f5f2e4b136684af179e,5954,740,1,1,en,yes,no,6059,yes,,,44,7,335,1,0,Chromium,Skia/PDF m149,D:20260715105549+00'00',D:20260715105549+00'00',0,
COXDA_Tender_471795,Tender Notice_PDFs/COXDA_Tender_471795.pdf,COXDA_Tender_471795.pdf,Tender Notice_PDFs,tender_notice,471795,2,95154,7b5d6067d329cbd4bc51c4ebb450c000dc765108ba275871ed050da961e63b52,6453,816,2,2,en,yes,no,6563,yes,,,46,9,417,0,0,Chromium,Skia/PDF m149,D:20260715105548+00'00',D:20260715105548+00'00',0,
COXDA_Tender_509251,Tender Notice_PDFs/COXDA_Tender_509251.pdf,COXDA_Tender_509251.pdf,Tender Notice_PDFs,tender_notice,509251,3,124941,03c114f5a6be1f2e178b5a44c44286be8fff4c4fc2877e552beb5fbb1d0d91c3,21939,3146,4,2,en,yes,no,22312,yes,,,48,9,1728,1,0,Chromium,Skia/PDF m149,D:20260715105547+00'00',D:20260715105547+00'00',0,
COXDA_Tender_528460,Tender Notice_PDFs/COXDA_Tender_528460.pdf,COXDA_Tender_528460.pdf,Tender Notice_PDFs,tender_notice,528460,2,95197,41ba38619ebc3ac4d310b81f6588bf6010ea3f47daf805ecddcb8b7a89c826c0,4001,624,1,2,en,yes,no,4095,yes,,,46,9,846,1,0,Chromium,Skia/PDF m149,D:20260715105547+00'00',D:20260715105547+00'00',0,
COXDA_Tender_540981,Tender Notice_PDFs/COXDA_Tender_540981.pdf,COXDA_Tender_540981.pdf,Tender Notice_PDFs,tender_notice,540981,1,91474,73fb53bb399835ef437cc83e196da25c49ca0725cd770d76e17f8ae1b113b9eb,3028,450,1,2,en,yes,no,3114,yes,,,45,9,25,1,0,Chromium,Skia/PDF m149,D:20260715105546+00'00',D:20260715105546+00'00',0,
COXDA_Tender_545922,Tender Notice_PDFs/COXDA_Tender_545922.pdf,COXDA_Tender_545922.pdf,Tender Notice_PDFs,tender_notice,545922,1,90965,4b98dd412333da42986444b5ac77946c9544807202637eeb02c2a96dc2bb2555,3219,472,1,2,en,yes,no,3305,yes,,,46,9,101,1,0,Chromium,Skia/PDF m149,D:20260715105541+00'00',D:20260715105541+00'00',0,
COXDA_Tender_547875,Tender Notice_PDFs/COXDA_Tender_547875.pdf,COXDA_Tender_547875.pdf,Tender Notice_PDFs,tender_notice,547875,1,91205,ef7013f0c29985f00d27b3a08b83c01ade9a9a61a0a19b656239de87014852b4,3254,475,1,2,en,yes,no,3342,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105544+00'00',D:20260715105544+00'00',0,
COXDA_Tender_548292,Tender Notice_PDFs/COXDA_Tender_548292.pdf,COXDA_Tender_548292.pdf,Tender Notice_PDFs,tender_notice,548292,2,95674,05735394c3d7dfa08fbe80940e4dae32354dd8c758b467210bdf0ae2b57aa3b6,3531,511,1,2,en,yes,no,3622,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105544+00'00',D:20260715105544+00'00',0,
COXDA_Tender_548589,Tender Notice_PDFs/COXDA_Tender_548589.pdf,COXDA_Tender_548589.pdf,Tender Notice_PDFs,tender_notice,548589,2,95362,ecfc77d350bdd58fad8df63bb270de6f0bd2f2a347f32893f2f57d108235e1d2,3454,501,1,2,en,yes,no,3546,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105543+00'00',D:20260715105543+00'00',0,
COXDA_Tender_549164,Tender Notice_PDFs/COXDA_Tender_549164.pdf,COXDA_Tender_549164.pdf,Tender Notice_PDFs,tender_notice,549164,2,91983,6292c38a1bffd918f9af6c50a074f263ebcf8ca97981c4c5805abb023f4f2530,3295,483,1,2,en,yes,no,3382,yes,,,46,9,10,1,0,Chromium,Skia/PDF m149,D:20260715105545+00'00',D:20260715105545+00'00',0,
COXDA_Tender_549299,Tender Notice_PDFs/COXDA_Tender_549299.pdf,COXDA_Tender_549299.pdf,Tender Notice_PDFs,tender_notice,549299,2,109033,814f69cf25d7ee8a6755514aba98580867c7fe8accbc062f663e9eaba3bcc7dc,4915,695,3,2,en,yes,no,5020,yes,,,48,9,74,1,0,Chromium,Skia/PDF m149,D:20260715105542+00'00',D:20260715105542+00'00',0,
